date,time,item_name,category,quantity,price,total,payment_method,staff_name
2024-04-30,02:00,Croissant,Food,1,3.25,3.25,Cash,Alex Brown
2024-04-30,02:57,Cake Slice,Food,2,4.75,9.5,Mobile Pay,Emma Wilson
2024-04-30,02:57,Muffin,Food,1,3.75,3.75,Mobile Pay,John Smith
2024-04-30,17:23,Sandwich,Food,2,7.5,15.0,Cash,Alex Brown
2024-04-30,18:27,Americano,Coffee,1,3.5,3.5,Card,John Smith
2024-04-30,18:27,Muffin,Food,1,3.75,3.75,Mobile Pay,Mike Davis
2024-04-30,11:21,Croissant,Food,1,3.25,3.25,Mobile Pay,Alex Brown
2024-04-30,11:21,Americano,Coffee,2,3.5,7.0,Mobile Pay,Mike Davis
2024-04-30,11:36,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-04-30,07:00,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-04-30,07:16,Salad,Food,1,8.5,8.5,Cash,Mike Davis
2024-04-30,18:32,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Mike Davis
2024-04-30,06:29,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Alex Brown
2024-04-30,06:29,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-04-30,06:38,Croissant,Food,2,3.25,6.5,Mobile Pay,Emma Wilson
2024-04-30,08:04,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-04-30,08:04,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-04-30,08:04,Fresh Juice,Beverages,1,4.25,4.25,Cash,Alex Brown
2024-04-30,19:20,Tea,Beverages,1,2.75,2.75,Mobile Pay,Sarah Johnson
2024-04-30,18:24,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-04-30,18:24,Fresh Juice,Beverages,1,4.25,4.25,Cash,John Smith
2024-04-30,10:28,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-04-30,15:30,Mocha,Coffee,1,5.5,5.5,Cash,Sarah Johnson
2024-04-30,15:30,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-04-30,12:26,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-04-30,12:26,Bagel,Food,1,4.25,4.25,Cash,Mike Davis
2024-04-30,04:58,Espresso,Coffee,1,2.5,2.5,Card,Mike Davis
2024-04-30,09:12,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Sarah Johnson
2024-04-30,09:12,Americano,Coffee,1,3.5,3.5,Cash,Mike Davis
2024-04-30,13:33,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Alex Brown
2024-04-30,15:24,Cappuccino,Coffee,2,4.5,9.0,Card,Emma Wilson
2024-04-30,08:08,Americano,Coffee,1,3.5,3.5,Cash,Sarah Johnson
2024-04-30,07:22,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-04-30,06:36,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-04-30,09:21,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-04-30,07:53,Espresso,Coffee,1,2.5,2.5,Card,Mike Davis
2024-04-30,17:18,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-04-30,06:06,Espresso,Coffee,1,2.5,2.5,Cash,Mike Davis
2024-04-30,17:05,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-04-30,07:30,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Alex Brown
2024-04-30,07:30,Sandwich,Food,1,7.5,7.5,Mobile Pay,Emma Wilson
2024-04-30,21:48,Bagel,Food,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-04-30,12:39,Bagel,Food,2,4.25,8.5,Card,Alex Brown
2024-04-30,06:22,Muffin,Food,2,3.75,7.5,Mobile Pay,Alex Brown
2024-04-30,07:26,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-04-30,02:30,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-04-30,14:58,Cappuccino,Coffee,1,4.5,4.5,Card,John Smith
2024-04-30,14:58,Muffin,Food,1,3.75,3.75,Cash,Alex Brown
2024-04-30,12:02,Americano,Coffee,1,3.5,3.5,Cash,John Smith
2024-04-30,12:49,Sandwich,Food,2,7.5,15.0,Mobile Pay,Mike Davis
2024-04-30,10:14,Sandwich,Food,1,7.5,7.5,Card,Emma Wilson
2024-04-30,14:54,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-04-30,11:26,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-04-30,06:32,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-04-30,06:32,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-04-30,21:38,Fresh Juice,Beverages,1,4.25,4.25,Card,Alex Brown
2024-04-30,17:36,Americano,Coffee,1,3.5,3.5,Card,Alex Brown
2024-04-30,17:36,Fresh Juice,Beverages,1,4.25,4.25,Cash,Mike Davis
2024-04-30,17:57,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Mike Davis
2024-04-30,14:00,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-04-30,08:28,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-04-30,13:09,Sandwich,Food,1,7.5,7.5,Card,Emma Wilson
2024-04-30,12:38,Sandwich,Food,2,7.5,15.0,Cash,Sarah Johnson
2024-04-30,13:13,Muffin,Food,1,3.75,3.75,Card,Mike Davis
2024-04-30,13:20,Tea,Beverages,1,2.75,2.75,Cash,Emma Wilson
2024-04-30,07:01,Espresso,Coffee,1,2.5,2.5,Cash,Emma Wilson
2024-04-30,15:54,Latte,Coffee,1,5.0,5.0,Cash,Emma Wilson
2024-04-30,15:54,Latte,Coffee,1,5.0,5.0,Mobile Pay,Alex Brown
2024-04-30,12:34,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-04-30,08:26,Espresso,Coffee,1,2.5,2.5,Cash,John Smith
2024-04-30,08:26,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-04-30,18:11,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-04-30,18:11,Cake Slice,Food,1,4.75,4.75,Card,John Smith
2024-04-30,07:48,Cappuccino,Coffee,2,4.5,9.0,Card,Emma Wilson
2024-04-30,12:42,Muffin,Food,1,3.75,3.75,Card,Emma Wilson
2024-04-30,12:21,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-04-30,12:20,Smoothie,Beverages,1,6.0,6.0,Cash,Alex Brown
2024-04-30,12:56,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Sarah Johnson
2024-04-30,12:06,Croissant,Food,1,3.25,3.25,Mobile Pay,John Smith
2024-04-30,12:55,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-04-30,12:55,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Alex Brown
2024-04-30,08:50,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-04-30,09:19,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-04-30,09:19,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-04-30,07:25,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-04-30,07:25,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Mike Davis
2024-04-30,07:25,Espresso,Coffee,2,2.5,5.0,Card,Mike Davis
2024-04-30,14:14,Bagel,Food,1,4.25,4.25,Cash,Sarah Johnson
2024-04-30,20:12,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-04-30,20:31,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-04-30,19:39,Smoothie,Beverages,1,6.0,6.0,Card,Sarah Johnson
2024-04-30,14:59,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-04-30,17:13,Salad,Food,1,8.5,8.5,Mobile Pay,Mike Davis
2024-04-30,22:33,Sandwich,Food,1,7.5,7.5,Cash,Sarah Johnson
2024-04-30,17:24,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-04-30,17:24,Cake Slice,Food,2,4.75,9.5,Cash,Emma Wilson
2024-04-30,18:15,Espresso,Coffee,1,2.5,2.5,Cash,Emma Wilson
2024-04-30,07:27,Sandwich,Food,1,7.5,7.5,Mobile Pay,Emma Wilson
2024-04-30,07:27,Hot Chocolate,Beverages,2,4.0,8.0,Card,John Smith
2024-04-30,09:55,Espresso,Coffee,1,2.5,2.5,Card,Sarah Johnson
2024-04-30,08:17,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-04-30,08:17,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-04-30,11:44,Bagel,Food,1,4.25,4.25,Card,Sarah Johnson
2024-04-30,11:44,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-04-30,21:12,Cappuccino,Coffee,2,4.5,9.0,Card,John Smith
2024-04-30,21:02,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-04-30,08:41,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-04-30,08:41,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-04-30,14:42,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-04-30,16:13,Salad,Food,1,8.5,8.5,Card,Mike Davis
2024-04-30,19:04,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-04-30,19:04,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-04-30,19:04,Americano,Coffee,1,3.5,3.5,Mobile Pay,Mike Davis
2024-04-30,15:26,Fresh Juice,Beverages,2,4.25,8.5,Cash,Mike Davis
2024-04-30,15:26,Bagel,Food,2,4.25,8.5,Card,John Smith
2024-04-30,17:12,Cake Slice,Food,1,4.75,4.75,Card,Alex Brown
2024-04-30,17:12,Mocha,Coffee,1,5.5,5.5,Card,Sarah Johnson
2024-04-30,10:43,Americano,Coffee,1,3.5,3.5,Mobile Pay,Mike Davis
2024-04-30,07:09,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Emma Wilson
2024-04-30,18:50,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-04-30,13:24,Mocha,Coffee,2,5.5,11.0,Card,Sarah Johnson
2024-04-30,13:24,Salad,Food,1,8.5,8.5,Card,John Smith
2024-04-30,13:24,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-04-30,16:13,Bagel,Food,1,4.25,4.25,Mobile Pay,John Smith
2024-04-30,08:56,Croissant,Food,1,3.25,3.25,Cash,Alex Brown
2024-04-30,01:45,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-04-30,07:24,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-04-30,13:57,Mocha,Coffee,2,5.5,11.0,Card,Mike Davis
2024-04-30,13:57,Sandwich,Food,1,7.5,7.5,Mobile Pay,Mike Davis
2024-04-30,03:38,Bagel,Food,1,4.25,4.25,Card,John Smith
2024-04-30,03:38,Cake Slice,Food,1,4.75,4.75,Cash,Alex Brown
2024-04-30,10:20,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-04-30,12:10,Espresso,Coffee,1,2.5,2.5,Cash,Alex Brown
2024-04-30,12:10,Tea,Beverages,1,2.75,2.75,Mobile Pay,Mike Davis
2024-04-30,13:31,Bagel,Food,1,4.25,4.25,Card,John Smith
2024-04-30,15:31,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-04-30,15:31,Tea,Beverages,1,2.75,2.75,Card,Emma Wilson
2024-04-30,18:18,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-04-30,18:18,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-04-30,18:18,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-04-30,07:20,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-04-30,11:14,Fresh Juice,Beverages,1,4.25,4.25,Card,Emma Wilson
2024-04-30,18:44,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Mike Davis
2024-04-30,18:44,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Sarah Johnson
2024-05-01,06:04,Cold Brew,Coffee,1,4.0,4.0,Card,Alex Brown
2024-05-01,06:04,Croissant,Food,1,3.25,3.25,Card,Mike Davis
2024-05-01,06:30,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Emma Wilson
2024-05-01,08:22,Americano,Coffee,1,3.5,3.5,Mobile Pay,Sarah Johnson
2024-05-01,09:14,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-05-01,06:48,Croissant,Food,1,3.25,3.25,Mobile Pay,John Smith
2024-05-01,18:15,Tea,Beverages,1,2.75,2.75,Card,Sarah Johnson
2024-05-01,20:03,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-05-01,20:03,Cold Brew,Coffee,2,4.0,8.0,Cash,Sarah Johnson
2024-05-01,08:08,Croissant,Food,2,3.25,6.5,Mobile Pay,John Smith
2024-05-01,08:08,Latte,Coffee,2,5.0,10.0,Cash,John Smith
2024-05-01,07:48,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-05-01,11:49,Cold Brew,Coffee,1,4.0,4.0,Card,Mike Davis
2024-05-01,11:49,Muffin,Food,1,3.75,3.75,Mobile Pay,Sarah Johnson
2024-05-01,08:42,Cold Brew,Coffee,2,4.0,8.0,Card,Mike Davis
2024-05-01,07:29,Croissant,Food,1,3.25,3.25,Card,Sarah Johnson
2024-05-01,07:29,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-05-01,08:53,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Alex Brown
2024-05-01,08:53,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-05-01,13:43,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Emma Wilson
2024-05-01,13:43,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-05-01,08:17,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-05-01,15:09,Americano,Coffee,1,3.5,3.5,Card,Emma Wilson
2024-05-01,15:09,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-05-01,14:50,Salad,Food,2,8.5,17.0,Card,John Smith
2024-05-01,14:50,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-05-01,08:58,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Emma Wilson
2024-05-01,14:47,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-05-01,14:47,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-05-01,03:03,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-05-01,03:03,Espresso,Coffee,1,2.5,2.5,Cash,Mike Davis
2024-05-01,18:35,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-05-01,07:15,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-05-01,07:15,Latte,Coffee,2,5.0,10.0,Mobile Pay,John Smith
2024-05-01,06:27,Espresso,Coffee,1,2.5,2.5,Cash,Emma Wilson
2024-05-01,06:27,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-05-01,06:27,Cold Brew,Coffee,1,4.0,4.0,Cash,Emma Wilson
2024-05-01,12:28,Smoothie,Beverages,1,6.0,6.0,Cash,Emma Wilson
2024-05-01,12:20,Sandwich,Food,1,7.5,7.5,Cash,Alex Brown
2024-05-01,12:20,Tea,Beverages,2,2.75,5.5,Cash,Emma Wilson
2024-05-01,20:56,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-05-01,13:27,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-05-01,13:27,Salad,Food,2,8.5,17.0,Cash,John Smith
2024-05-01,12:18,Americano,Coffee,1,3.5,3.5,Card,Emma Wilson
2024-05-01,12:18,Americano,Coffee,1,3.5,3.5,Card,Mike Davis
2024-05-01,11:20,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Mike Davis
2024-05-01,11:09,Sandwich,Food,1,7.5,7.5,Cash,Alex Brown
2024-05-01,10:16,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-05-01,10:16,Croissant,Food,1,3.25,3.25,Mobile Pay,Alex Brown
2024-05-01,06:59,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-05-01,06:59,Sandwich,Food,1,7.5,7.5,Cash,Alex Brown
2024-05-01,06:59,Cold Brew,Coffee,1,4.0,4.0,Cash,Alex Brown
2024-05-01,18:34,Latte,Coffee,2,5.0,10.0,Mobile Pay,Emma Wilson
2024-05-01,17:02,Americano,Coffee,1,3.5,3.5,Mobile Pay,Sarah Johnson
2024-05-01,07:12,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-05-01,07:12,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-05-01,20:36,Cold Brew,Coffee,2,4.0,8.0,Cash,Mike Davis
2024-05-01,17:25,Croissant,Food,1,3.25,3.25,Mobile Pay,Alex Brown
2024-05-01,17:10,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-05-01,12:49,Cake Slice,Food,1,4.75,4.75,Cash,John Smith
2024-05-01,02:33,Cold Brew,Coffee,1,4.0,4.0,Card,Emma Wilson
2024-05-01,02:33,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-05-01,13:00,Croissant,Food,2,3.25,6.5,Cash,Emma Wilson
2024-05-01,23:02,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Alex Brown
2024-05-01,06:51,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-05-01,19:16,Bagel,Food,2,4.25,8.5,Cash,Alex Brown
2024-05-01,19:16,Fresh Juice,Beverages,1,4.25,4.25,Card,Mike Davis
2024-05-01,19:16,Hot Chocolate,Beverages,1,4.0,4.0,Card,Mike Davis
2024-05-01,07:26,Sandwich,Food,1,7.5,7.5,Card,Alex Brown
2024-05-01,17:15,Tea,Beverages,1,2.75,2.75,Cash,John Smith
2024-05-01,12:15,Tea,Beverages,1,2.75,2.75,Card,John Smith
2024-05-01,12:15,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-05-01,02:55,Fresh Juice,Beverages,1,4.25,4.25,Cash,Sarah Johnson
2024-05-01,02:55,Espresso,Coffee,1,2.5,2.5,Cash,Mike Davis
2024-05-01,02:55,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-05-01,06:38,Americano,Coffee,1,3.5,3.5,Mobile Pay,Emma Wilson
2024-05-01,16:53,Muffin,Food,1,3.75,3.75,Card,Emma Wilson
2024-05-01,07:31,Latte,Coffee,2,5.0,10.0,Mobile Pay,Emma Wilson
2024-05-01,07:31,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Alex Brown
2024-05-01,02:52,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-05-01,02:52,Salad,Food,1,8.5,8.5,Card,John Smith
2024-05-01,15:44,Sandwich,Food,1,7.5,7.5,Cash,Alex Brown
2024-05-01,15:44,Cold Brew,Coffee,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-05-01,05:32,Salad,Food,2,8.5,17.0,Mobile Pay,Mike Davis
2024-05-01,18:39,Croissant,Food,2,3.25,6.5,Cash,Sarah Johnson
2024-05-01,12:02,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-05-01,12:02,Salad,Food,1,8.5,8.5,Cash,Mike Davis
2024-05-01,19:09,Latte,Coffee,1,5.0,5.0,Mobile Pay,Emma Wilson
2024-05-01,11:43,Muffin,Food,1,3.75,3.75,Cash,Mike Davis
2024-05-01,11:43,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-05-01,11:36,Sandwich,Food,2,7.5,15.0,Mobile Pay,Emma Wilson
2024-05-01,12:36,Mocha,Coffee,1,5.5,5.5,Card,Sarah Johnson
2024-05-01,12:36,Sandwich,Food,2,7.5,15.0,Cash,John Smith
2024-05-01,12:36,Smoothie,Beverages,1,6.0,6.0,Cash,Sarah Johnson
2024-05-01,07:58,Cold Brew,Coffee,1,4.0,4.0,Cash,Mike Davis
2024-05-01,08:16,Salad,Food,1,8.5,8.5,Card,Emma Wilson
2024-05-01,11:11,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-05-01,12:26,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-05-01,12:26,Salad,Food,2,8.5,17.0,Card,Sarah Johnson
2024-05-01,05:11,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-05-01,05:11,Cold Brew,Coffee,1,4.0,4.0,Card,Sarah Johnson
2024-05-01,08:24,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Sarah Johnson
2024-05-01,09:49,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-05-01,14:37,Sandwich,Food,2,7.5,15.0,Cash,Alex Brown
2024-05-01,15:32,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Alex Brown
2024-05-01,15:32,Sandwich,Food,1,7.5,7.5,Card,Sarah Johnson
2024-05-01,13:26,Bagel,Food,1,4.25,4.25,Card,John Smith
2024-05-01,08:43,Espresso,Coffee,1,2.5,2.5,Cash,Emma Wilson
2024-05-01,04:01,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-05-01,07:29,Espresso,Coffee,1,2.5,2.5,Card,Emma Wilson
2024-05-01,09:12,Americano,Coffee,2,3.5,7.0,Card,Sarah Johnson
2024-05-01,09:12,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-05-01,15:43,Cake Slice,Food,1,4.75,4.75,Cash,Alex Brown
2024-05-01,15:43,Sandwich,Food,1,7.5,7.5,Mobile Pay,John Smith
2024-05-01,13:04,Muffin,Food,1,3.75,3.75,Card,Alex Brown
2024-05-01,12:17,Sandwich,Food,1,7.5,7.5,Card,Sarah Johnson
2024-05-01,20:29,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Mike Davis
2024-05-01,11:42,Espresso,Coffee,1,2.5,2.5,Card,Alex Brown
2024-05-01,10:06,Tea,Beverages,1,2.75,2.75,Mobile Pay,John Smith
2024-05-01,10:06,Muffin,Food,1,3.75,3.75,Mobile Pay,Emma Wilson
2024-05-01,12:48,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-05-01,08:45,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Mike Davis
2024-05-01,02:16,Americano,Coffee,1,3.5,3.5,Cash,Emma Wilson
2024-05-01,22:02,Muffin,Food,1,3.75,3.75,Mobile Pay,Alex Brown
2024-05-01,22:02,Tea,Beverages,1,2.75,2.75,Card,Mike Davis
2024-05-01,22:02,Salad,Food,2,8.5,17.0,Card,Mike Davis
2024-05-01,17:59,Latte,Coffee,2,5.0,10.0,Mobile Pay,Mike Davis
2024-05-01,03:25,Cold Brew,Coffee,1,4.0,4.0,Card,John Smith
2024-05-01,03:25,Espresso,Coffee,1,2.5,2.5,Card,Mike Davis
2024-05-01,00:28,Americano,Coffee,1,3.5,3.5,Card,Sarah Johnson
2024-05-02,13:17,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Sarah Johnson
2024-05-02,13:17,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-05-02,07:43,Croissant,Food,2,3.25,6.5,Mobile Pay,Alex Brown
2024-05-02,07:43,Cold Brew,Coffee,1,4.0,4.0,Cash,Sarah Johnson
2024-05-02,18:32,Latte,Coffee,2,5.0,10.0,Mobile Pay,Emma Wilson
2024-05-02,06:02,Hot Chocolate,Beverages,1,4.0,4.0,Card,Emma Wilson
2024-05-02,07:18,Mocha,Coffee,1,5.5,5.5,Mobile Pay,John Smith
2024-05-02,02:47,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-05-02,16:31,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-05-02,16:31,Espresso,Coffee,1,2.5,2.5,Cash,Sarah Johnson
2024-05-02,07:52,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-05-02,16:26,Muffin,Food,1,3.75,3.75,Mobile Pay,Sarah Johnson
2024-05-02,16:26,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-05-02,07:14,Cold Brew,Coffee,2,4.0,8.0,Mobile Pay,John Smith
2024-05-02,17:30,Americano,Coffee,2,3.5,7.0,Mobile Pay,Emma Wilson
2024-05-02,10:03,Espresso,Coffee,1,2.5,2.5,Cash,Sarah Johnson
2024-05-02,17:31,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-05-02,22:18,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-05-02,22:18,Muffin,Food,1,3.75,3.75,Cash,Mike Davis
2024-05-02,22:18,Americano,Coffee,1,3.5,3.5,Cash,Alex Brown
2024-05-02,16:23,Tea,Beverages,1,2.75,2.75,Cash,Mike Davis
2024-05-02,12:35,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,John Smith
2024-05-02,07:15,Espresso,Coffee,1,2.5,2.5,Mobile Pay,Emma Wilson
2024-05-02,07:15,Espresso,Coffee,1,2.5,2.5,Card,Mike Davis
2024-05-02,07:15,Cappuccino,Coffee,2,4.5,9.0,Cash,Mike Davis
2024-05-02,13:22,Hot Chocolate,Beverages,2,4.0,8.0,Cash,John Smith
2024-05-02,13:22,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-05-02,17:40,Muffin,Food,1,3.75,3.75,Cash,Sarah Johnson
2024-05-02,02:41,Cold Brew,Coffee,1,4.0,4.0,Cash,John Smith
2024-05-02,01:37,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-05-02,01:37,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-05-02,08:54,Espresso,Coffee,1,2.5,2.5,Card,Alex Brown
2024-05-02,08:54,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-05-02,08:28,Mocha,Coffee,1,5.5,5.5,Card,Alex Brown
2024-05-02,23:32,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-05-02,18:27,Espresso,Coffee,1,2.5,2.5,Card,John Smith
2024-05-02,18:27,Sandwich,Food,1,7.5,7.5,Cash,Mike Davis
2024-05-02,17:05,Sandwich,Food,2,7.5,15.0,Mobile Pay,Alex Brown
2024-05-02,07:49,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-05-02,17:06,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-05-02,02:35,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-05-02,14:26,Salad,Food,1,8.5,8.5,Cash,John Smith
2024-05-02,09:32,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-05-02,01:35,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-05-02,07:45,Americano,Coffee,1,3.5,3.5,Mobile Pay,Alex Brown
2024-05-02,07:51,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-05-02,07:51,Salad,Food,1,8.5,8.5,Cash,Sarah Johnson
2024-05-02,00:24,Cappuccino,Coffee,1,4.5,4.5,Cash,Alex Brown
2024-05-02,00:24,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-05-02,09:57,Americano,Coffee,1,3.5,3.5,Card,Sarah Johnson
